Name EN,States Names,Region,Category,Danger,Danger list,Date inscribed,Coordinates
City of Bath,United Kingdom of Great Britain and Northern Ireland,Europe and North America,Cultural,False,,1987,"51.3813055556, -2.3590555556"
Henderson Island,United Kingdom of Great Britain and Northern Ireland,Europe and North America,Natural,False,,1988,"-24.3666666667, -128.333333333"
"Stonehenge, Avebury and Associated Sites",United Kingdom of Great Britain and Northern Ireland,Europe and North America,Cultural,False,,1986,"51.17888889, -1.825277778"
St Kilda,United Kingdom of Great Britain and Northern Ireland,Europe and North America,Mixed,False,,1986,"57.81722222, -8.576666667"
The Flow Country,United Kingdom of Great Britain and Northern Ireland,Europe and North America,Natural,False,,2024,"58.3991666667, -4.0461111111"
Ruins of Kilwa Kisiwani and Ruins of Songo Mnara,United Republic of Tanzania,Africa,Cultural,False,,1981,"-8.95778, 39.52278"
Serengeti National Park,United Republic of Tanzania,Africa,Natural,False,,1981,"-2.33333, 34.56667"
Chaco Culture,United States of America,Europe and North America,Cultural,False,,1987,"36.06377778, -107.9708333"
Everglades National Park,United States of America,Europe and North America,Natural,True,Y 2010,1979,"25.55444444, -80.99638889"
Stone Town of Zanzibar,United Republic of Tanzania,Africa,Cultural,False,,2000,"-6.16306, 39.18917"
Great Smoky Mountains National Park,United States of America,Europe and North America,Natural,False,,1983,"35.59305556, -83.43555556"
Hopewell Ceremonial Earthworks,United States of America,Europe and North America,Cultural,False,,2023,"40.0536583333, -82.4460611111"
Mammoth Cave National Park,United States of America,Europe and North America,Natural,False,,1981,"37.18722222, -86.10305556"
Monticello and the University of Virginia in Charlottesville,United States of America,Europe and North America,Cultural,False,,1987,"38.03277778, -78.50388889"
Olympic National Park,United States of America,Europe and North America,Natural,False,,1981,"47.74833333, -123.4488889"
Taos Pueblo,United States of America,Europe and North America,Cultural,False,,1992,"36.438, -105.546"
Fray Bentos Industrial Landscape,Uruguay,Latin America and the Caribbean,Cultural,False,,2015,"-33.1177777778, -58.3316666667"
Historic Centre of Bukhara,Uzbekistan,Asia and the Pacific,Cultural,False,,1993,"39.77472, 64.42861"
The work of engineer Eladio Dieste: Church of Atlántida,Uruguay,Latin America and the Caribbean,Cultural,False,,2021,"-34.7439194444, -55.7664083333"
Historic Quarter of the City of Colonia del Sacramento,Uruguay,Latin America and the Caribbean,Cultural,False,,1995,"-34.47119, -57.849898"
Canaima National Park,Venezuela (Bolivarian Republic of),Latin America and the Caribbean,Natural,False,,1994,"5.337994, -62.037883"
Ciudad Universitaria de Caracas,Venezuela (Bolivarian Republic of),Latin America and the Caribbean,Cultural,False,,2000,"10.49073, -66.89068"
Chief Roi Mata’s Domain,Vanuatu,Asia and the Pacific,Cultural,False,,2008,"-17.6280694444, 168.1777194444"
Samarkand – Crossroad of Cultures,Uzbekistan,Asia and the Pacific,Cultural,False,,2001,"39.66861, 67.0"
Citadel of the Ho Dynasty,Viet Nam,Asia and the Pacific,Cultural,False,,2011,"20.0780555556, 105.6047222222"
Central Sector of the Imperial Citadel of Thang Long - Hanoi,Viet Nam,Asia and the Pacific,Cultural,False,,2010,"21.03752, 105.838623"
Ha Long Bay - Cat Ba Archipelago,Viet Nam,Asia and the Pacific,Natural,False,,1994,"20.8327777778, 107.1611111111"
My Son Sanctuary,Viet Nam,Asia and the Pacific,Cultural,False,,1999,"15.773843, 108.109169"
Trang An Landscape Complex,Viet Nam,Asia and the Pacific,Mixed,False,,2014,"20.2566666667, 105.8963888889"
Socotra Archipelago,Yemen,Arab States,Natural,False,,2008,"12.5, 53.8333333333"
Mosi-oa-Tunya / Victoria Falls,"Zambia,Zimbabwe",Africa,Natural,False,,1989,"-17.92453, 25.85539"
Doñana National Park,Spain,Europe and North America,Natural,False,,1994,"36.9477, -6.358861"
Historic Centre of Cordoba,Spain,Europe and North America,Cultural,False,,1984,"37.87919444, -4.779722222"
La Lonja de la Seda de Valencia,Spain,Europe and North America,Cultural,False,,1996,"39.47441667, -0.378444444"
"Monastery and Site of the Escurial, Madrid",Spain,Europe and North America,Cultural,False,,1984,"40.5891111111, -4.14775"
Natural and Cultural Heritage of the Ohrid region,"North Macedonia,Albania",Europe and North America,Mixed,False,,1979,"40.9918333333, 20.7041666667"
Tipasa,Algeria,Arab States,Cultural,False,,1982,"36.55, 2.383333333"
Antigua Naval Dockyard and Related Archaeological Sites,Antigua and Barbuda,Latin America and the Caribbean,Cultural,False,,2016,"17.0069444444, -61.7616666667"
Jesuit Block and Estancias of Córdoba,Argentina,Latin America and the Caribbean,Cultural,False,,2000,"-31.42056, -64.19111"
Cathedral and Churches of Echmiatsin and the Archaeological Site of Zvartnots,Armenia,Europe and North America,Cultural,False,,2000,"40.15931, 44.29514"
"The Architectural Work of Le Corbusier, an Outstanding Contribution to the Modern Movement","India,Japan,France,Belgium,Switzerland,Argentina,Germany",Latin America and the Caribbean,Cultural,False,,2016,"46.4684138889, 6.8293361111"
"Qhapaq Ñan, Andean Road System","Peru,Chile,Ecuador,Colombia,Argentina,Bolivia (Plurinational State of)",Latin America and the Caribbean,Cultural,False,,2014,"-18.25, -69.5916666667"
K’gari,Australia,Asia and the Pacific,Natural,False,,1992,"-25.21666667, 153.1333333"
Tasmanian Wilderness,Australia,Asia and the Pacific,Mixed,False,,1982,"-43.1184722222, 146.2305555556"
Ulu<U>r</U>u-Kata Tju<U>t</U>a National Park,Australia,Asia and the Pacific,Mixed,False,,1987,"-25.33333333, 131.0"
City of Graz – Historic Centre and Schloss Eggenberg,Austria,Europe and North America,Cultural,False,,1999,"47.0730555556, 15.4386111111"
Fertö / Neusiedlersee Cultural Landscape,"Austria,Hungary",Europe and North America,Cultural,False,,2001,"47.71927778, 16.72272222"
Historic Centre of the City of Salzburg,Austria,Europe and North America,Cultural,False,,1996,"47.80055556, 13.04333333"
Hallstatt-Dachstein / Salzkammergut Cultural Landscape,Austria,Europe and North America,Cultural,False,,1997,"47.55944444, 13.64638889"
Semmering Railway,Austria,Europe and North America,Cultural,False,,1998,"47.64877778, 15.82797222"
The Great Spa Towns of Europe,"Italy,France,Austria,Belgium,United Kingdom of Great Britain and Northern Ireland,Germany,Czechia",Europe and North America,Cultural,False,,2021,"50.4922222222, 5.8669444444"
Dilmun Burial Mounds,Bahrain,Arab States,Cultural,False,,2019,"26.1497222222, 50.5127777778"
Historic Mosque City of Bagerhat,Bangladesh,Asia and the Pacific,Cultural,False,,1985,"22.66667, 89.8"
Historic Bridgetown and its Garrison,Barbados,Latin America and the Caribbean,Cultural,False,,2011,"13.0966666667, -59.6138888889"
Ruins of the Buddhist Vihara at Paharpur,Bangladesh,Asia and the Pacific,Cultural,False,,1985,"25.03333333, 88.98333333"
Struve Geodetic Arc,"Latvia,Norway,Sweden,Belarus,Estonia,Finland,Ukraine,Lithuania,Republic of Moldova,Russian Federation",Europe and North America,Cultural,False,,2005,"59.0577777778, 26.3377777777"
Białowieża Forest,"Poland,Belarus",Europe and North America,Natural,False,,1979,"52.7275, 23.9811111111"
Historic Centre of Brugge,Belgium,Europe and North America,Cultural,False,,2000,"51.20891, 3.22527"
Flemish Béguinages,Belgium,Europe and North America,Cultural,False,,1998,"51.03097222, 4.47375"
Colonies of Benevolence,"Belgium,Netherlands (Kingdom of the)",Europe and North America,Cultural,False,,2021,"53.0422222222, 6.3915888889"
Belize Barrier Reef Reserve System,Belize,Latin America and the Caribbean,Natural,False,,1996,"17.190549, -87.846213"
Historic City of Sucre,Bolivia (Plurinational State of),Latin America and the Caribbean,Cultural,False,,1991,"-19.04799, -65.259592"
City of Potosí,Bolivia (Plurinational State of),Latin America and the Caribbean,Cultural,True,Y 2014,1987,"-19.599112, -65.749813"
W-Arly-Pendjari Complex,"Benin,Niger,Burkina Faso",Africa,Natural,False,,1996,"11.8841666667, 2.4877777778"
Fuerte de Samaipata,Bolivia (Plurinational State of),Latin America and the Caribbean,Cultural,False,,1998,"-18.178323, -63.820485"
Stećci Medieval Tombstone Graveyards,"Serbia,Croatia,Montenegro,Bosnia and Herzegovina",Europe and North America,Cultural,False,,2016,"43.0922138889, 17.9240527778"
Historic Centre of Salvador de Bahia,Brazil,Latin America and the Caribbean,Cultural,False,,1985,"-12.972917, -38.512981"
Historic Centre of the Town of Diamantina,Brazil,Latin America and the Caribbean,Cultural,False,,1999,"-18.244776, -43.59768"
Historic Centre of São Luís,Brazil,Latin America and the Caribbean,Cultural,False,,1997,"-2.530054, -44.303369"
Historic Town of Ouro Preto,Brazil,Latin America and the Caribbean,Cultural,False,,1980,"-20.38888889, -43.50555556"
Iguaçu National Park,Brazil,Latin America and the Caribbean,Natural,False,,1986,"-25.4481472222, -53.8001444444"
Lençóis Maranhenses National Park,Brazil,Latin America and the Caribbean,Natural,False,,2024,"-2.5366666667, -43.0636111111"
São Francisco Square in the Town of São Cristóvão,Brazil,Latin America and the Caribbean,Cultural,False,,2010,"-11.0136554428, -37.2053747585"
Boyana Church,Bulgaria,Europe and North America,Cultural,False,,1979,"42.6451666667, 23.2655277778"
Madara Rider,Bulgaria,Europe and North America,Cultural,False,,1979,"43.2774166667, 27.1189444444"
Ancient Ferrous Metallurgy Sites of Burkina Faso,Burkina Faso,Africa,Cultural,False,,2019,"12.5877583333, -3.3289861111"
Royal Court of Tiébélé,Burkina Faso,Africa,Cultural,False,,2024,"11.0892222222, -0.9618611111"
Thracian Tomb of Sveshtari,Bulgaria,Europe and North America,Cultural,False,,1985,"43.7449166667, 26.7665277778"
Ruins of Loropéni,Burkina Faso,Africa,Cultural,False,,2009,"10.2500229431, -3.5833384934"
Cambodian Memorial Sites: From centres of repression to places of peace and reflection,Cambodia,Asia and the Pacific,Cultural,False,,2025,"11.77016, 104.384814"
Angkor,Cambodia,Asia and the Pacific,Cultural,False,,1992,"13.43333333, 103.8333333"
Canadian Rocky Mountain Parks,Canada,Europe and North America,Natural,False,,1984,"51.42472222, -116.4797222"
Sangha Trinational,"Congo,Cameroon,Central African Republic",Africa,Natural,False,,2012,"2.6094444444, 16.5541666667"
Joggins Fossil Cliffs,Canada,Europe and North America,Natural,False,,2008,"45.7097222222, -64.4358333333"
Head-Smashed-In Buffalo Jump,Canada,Europe and North America,Cultural,False,,1981,"49.7084055556, -113.6520527778"
Historic District of Old Québec,Canada,Europe and North America,Cultural,False,,1985,"46.80944444, -71.21055556"
Landscape of Grand Pré,Canada,Europe and North America,Cultural,False,,2012,"45.1183333333, -64.3072222222"
Rideau Canal,Canada,Europe and North America,Cultural,False,,2007,"44.9943861111, -75.765125"
Waterton Glacier International Peace Park,"Canada,United States of America",Europe and North America,Natural,False,,1995,"48.99605556, -113.9041667"
Manovo-Gounda St Floris National Park,Central African Republic,Africa,Natural,True,Y 1997,1988,"9.0, 21.5"
Ennedi Massif: Natural and Cultural Landscape,Chad,Africa,Mixed,False,,2016,"17.0416666667, 21.8627777778"
Rapa Nui National Park,Chile,Latin America and the Caribbean,Cultural,False,,1995,"-27.074403, -109.365683"
Settlement and Artificial Mummification of the Chinchorro Culture in the Arica and Parinacota Region,Chile,Latin America and the Caribbean,Cultural,False,,2021,"-18.4819611111, -70.3215722222"
Humberstone and Santa Laura Saltpeter Works,Chile,Latin America and the Caribbean,Cultural,False,,2005,"-20.20582, -69.79406"
Ancient City of Ping Yao,China,Asia and the Pacific,Cultural,False,,1997,"37.20139, 112.15444"
Badain Jaran Desert - Towers of Sand and Lakes,China,Asia and the Pacific,Natural,False,,2024,"39.8897222222, 102.2894444444"
Cultural Landscape of Honghe Hani Rice Terraces,China,Asia and the Pacific,Cultural,False,,2013,"23.0932777778, 102.7799805556"
Fanjingshan,China,Asia and the Pacific,Natural,False,,2018,"27.8955555556, 108.68"
Hubei Shennongjia,China,Asia and the Pacific,Natural,False,,2016,"31.4697222222, 110.2077777778"
"Historic Ensemble of the Potala Palace, Lhasa",China,Asia and the Pacific,Cultural,False,,1994,"29.65792, 91.11717"
Kaiping Diaolou and Villages,China,Asia and the Pacific,Cultural,False,,2007,"22.2855194444, 112.5658611111"
"Mount Emei Scenic Area, including Leshan Giant Buddha Scenic Area",China,Asia and the Pacific,Mixed,False,,1996,"29.5449, 103.76925"
Mogao Caves,China,Asia and the Pacific,Cultural,False,,1987,"40.13333, 94.81667"
Qinghai Hoh Xil,China,Asia and the Pacific,Natural,False,,2017,"35.3802777778, 92.4391666667"
"Sichuan Giant Panda Sanctuaries - Wolong, Mt Siguniang and Jiajin Mountains",China,Asia and the Pacific,Natural,False,,2006,"30.8333333333, 103.0"
Site of Xanadu,China,Asia and the Pacific,Cultural,False,,2012,"42.358, 116.1851277778"
Silk Roads: the Routes Network of Chang'an-Tianshan Corridor,"China,Kyrgyzstan,Kazakhstan",Asia and the Pacific,Cultural,False,,2014,"34.3044444444, 108.8572222222"
Temple and Cemetery of Confucius and the Kong Family Mansion in Qufu,China,Asia and the Pacific,Cultural,False,,1994,"35.613215, 116.994561"
The Great Wall,China,Asia and the Pacific,Cultural,False,,1987,"40.41667, 116.08333"
Xinjiang Tianshan,China,Asia and the Pacific,Natural,False,,2013,"41.9683333333, 80.3541666667"
Wulingyuan Scenic and Historic Interest Area,China,Asia and the Pacific,Natural,False,,1992,"29.33333, 110.5"
National Archeological Park of Tierradentro,Colombia,Latin America and the Caribbean,Cultural,False,,1995,"2.583333333, -76.03333333"
Los Katíos National Park,Colombia,Latin America and the Caribbean,Natural,False,,1994,"7.803975, -77.146271"
Area de Conservación Guanacaste,Costa Rica,Latin America and the Caribbean,Natural,False,,1999,"10.85, -85.61666667"
Mount Nimba Strict Nature Reserve,"Guinea,Côte d'Ivoire",Africa,Natural,True,Y 1992,1981,"7.60318, -8.39097"
Episcopal Complex of the Euphrasian Basilica in the Historic Centre of Poreč,Croatia,Europe and North America,Cultural,False,,1997,"45.2285833333, 13.5933333333"
Historical Complex of Split with the Palace of Diocletian,Croatia,Europe and North America,Cultural,False,,1979,"43.5088888889, 16.4391666667"
Taï National Park,Côte d'Ivoire,Africa,Natural,False,,1982,"5.6488888889, -7.0952777778"
The Cathedral of St James in Šibenik,Croatia,Europe and North America,Cultural,False,,2000,"43.73629, 15.89038"
Stari Grad Plain,Croatia,Europe and North America,Cultural,False,,2008,"43.1816666667, 16.6386111111"
Desembarco del Granma National Park,Cuba,Latin America and the Caribbean,Natural,False,,1999,"19.88333, -77.63333"
Archaeological Landscape of the First Coffee Plantations in the South-East of Cuba,Cuba,Latin America and the Caribbean,Cultural,False,,2000,"20.03, -75.39138889"
"San Pedro de la Roca Castle, Santiago de Cuba",Cuba,Latin America and the Caribbean,Cultural,False,,1997,"19.968446, -75.870441"
Choirokoitia,Cyprus,Europe and North America,Cultural,False,,1998,"34.7967406661, 33.3439431453"
Urban Historic Centre of Cienfuegos,Cuba,Latin America and the Caribbean,Cultural,False,,2005,"22.145887, -80.452183"
Gardens and Castle at Kroměříž,Czechia,Europe and North America,Cultural,False,,1998,"49.3, 17.37722222"
Historic Centre of Český Krumlov,Czechia,Europe and North America,Cultural,False,,1992,"48.8106944444, 14.3150277778"
Erzgebirge/Krušnohoří Mining Region,"Germany,Czechia",Europe and North America,Cultural,False,,2019,"50.4065277778, 12.8373444444"
Historic Centre of Telč,Czechia,Europe and North America,Cultural,False,,1992,"49.1841388889, 15.4539722222"
Historic Centre of Prague,Czechia,Europe and North America,Cultural,False,,1992,"50.08972, 14.41944"
Litomyšl Castle,Czechia,Europe and North America,Cultural,False,,1999,"49.87361, 16.31444"
Landscape for Breeding and Training of Ceremonial Carriage Horses at Kladruby nad Labem,Czechia,Europe and North America,Cultural,False,,2019,"50.05665, 15.4842583333"
Mount Kumgang – Diamond Mountain from the Sea,Democratic People's Republic of Korea,Asia and the Pacific,Mixed,False,,2025,"38.6602777778, 128.1375"
Tugendhat Villa in Brno,Czechia,Europe and North America,Cultural,False,,2001,"49.2071833333, 16.6160555556"
Okapi Wildlife Reserve,Democratic Republic of the Congo,Africa,Natural,True,Y 1997,1996,"2.0, 28.5"
"Jelling Mounds, Runic Stones and Church",Denmark,Europe and North America,Cultural,False,,1994,"55.75638889, 9.42"
Aasivissuit – Nipisat. Inuit Hunting Ground between Ice and Sea,Denmark,Europe and North America,Cultural,False,,2018,"67.0639305556, -51.4332055556"
Lower Valley of the Omo,Ethiopia,Africa,Cultural,False,,1980,"4.8, 35.96666667"
"Rock-Hewn Churches, Lalibela",Ethiopia,Africa,Cultural,False,,1978,"12.02935, 39.04042"
Verla Groundwood and Board Mill,Finland,Europe and North America,Cultural,False,,1996,"61.06194, 26.64083"
Abbey Church of Saint-Savin sur Gartempe,France,Europe and North America,Cultural,False,,1983,"46.56472, 0.86611"
Petäjävesi Old Church,Finland,Europe and North America,Cultural,False,,1994,"62.25, 25.18333"
Chaîne des Puys - Limagne fault tectonic arena,France,Europe and North America,Natural,False,,2018,"45.7793888889, 2.9651111111"
"Bordeaux, Port of the Moon",France,Europe and North America,Cultural,False,,2007,"44.8388888889, -0.5722222222"
Bourges Cathedral,France,Europe and North America,Cultural,False,,1992,"47.08222222, 2.398333333"
"Champagne Hillsides, Houses and Cellars",France,Europe and North America,Cultural,False,,2015,"49.0775, 3.9461111111"
French Austral Lands and Seas,France,Europe and North America,Natural,False,,2019,"-49.3803611111, 69.3528055556"
Fortifications of Vauban,France,Europe and North America,Cultural,False,,2008,"47.2361111111, 6.0269444444"
Jurisdiction of Saint-Emilion,France,Europe and North America,Cultural,False,,1999,"44.89472222, -0.1552777778"
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,France,Europe and North America,Natural,False,,2008,"-20.4119444444, 164.5663888889"
"Le Havre, the City Rebuilt by Auguste Perret",France,Europe and North America,Cultural,False,,2005,"49.49278, 0.1075"
Palace and Park of Versailles,France,Europe and North America,Cultural,False,,1979,"48.805, 2.119444444"
"Paris, Banks of the Seine",France,Europe and North America,Cultural,False,,1991,"48.8655, 2.3211388889"
Roman Theatre and its Surroundings and the Triumphal Arch of Orange,France,Europe and North America,Cultural,False,,1981,"44.13572222, 4.808416667"
The Maison Carrée of Nîmes,France,Europe and North America,Cultural,False,,2023,"43.8382222222, 4.3561944444"
Kunta Kinteh Island and Related Sites,Gambia,Africa,Cultural,False,,2003,"13.31616667, -16.35719444"
Historical Monuments of Mtskheta,Georgia,Europe and North America,Cultural,False,,1994,"41.8422777778, 44.7210277778"
Aachen Cathedral,Germany,Europe and North America,Cultural,False,,1978,"50.7747468537, 6.083919968"
Carolingian Westwork and Civitas Corvey,Germany,Europe and North America,Cultural,False,,2014,"51.7782777778, 9.41025"
Castles of Augustusburg and Falkenlust at Brühl,Germany,Europe and North America,Cultural,False,,1984,"50.82502778, 6.909777778"
"Kakatiya Rudreshwara (Ramappa) Temple, Telangana",India,Asia and the Pacific,Cultural,False,,2021,"18.2591333333, 79.9432055556"
Frontiers of the Roman Empire – The Lower German Limes,"Netherlands (Kingdom of the),Germany",Europe and North America,Cultural,False,,2021,"52.1803333333, 4.433"
Hanseatic City of Lübeck,Germany,Europe and North America,Cultural,False,,1987,"53.86667, 10.69167"
Mathildenhöhe Darmstadt,Germany,Europe and North America,Cultural,False,,2021,"49.8763888889, 8.6675"
Luther Memorials in Eisleben and Wittenberg,Germany,Europe and North America,Cultural,False,,1996,"51.86472, 12.65278"
Maulbronn Monastery Complex,Germany,Europe and North America,Cultural,False,,1993,"49.00083, 8.81306"
"Mines of Rammelsberg, Historic Town of Goslar and Upper Harz Water Management System",Germany,Europe and North America,Cultural,False,,1992,"51.82, 10.34"
Old town of Regensburg with Stadtamhof,Germany,Europe and North America,Cultural,False,,2006,"49.02055556, 12.09916667"
Muskauer Park / Park Mużakowski,"Poland,Germany",Europe and North America,Cultural,False,,2004,"51.547653, 14.729389"
"ShUM Sites of Speyer, Worms and Mainz",Germany,Europe and North America,Cultural,False,,2021,"49.3162111111, 8.4395388889"
Upper Middle Rhine Valley,Germany,Europe and North America,Cultural,False,,2002,"50.17361111, 7.694166667"
Town Hall and Roland on the Marketplace of Bremen,Germany,Europe and North America,Cultural,False,,2004,"53.07597222, 8.807472222"
Water Management System of Augsburg,Germany,Europe and North America,Cultural,False,,2019,"48.3654722222, 10.902"
Völklingen Ironworks,Germany,Europe and North America,Cultural,False,,1994,"49.2487222222, 6.8442222222"
Würzburg Residence with the Court Gardens and Residence Square,Germany,Europe and North America,Cultural,False,,1981,"49.79278, 9.93889"
"Forts and Castles, Volta, Greater Accra, Central and Western Regions",Ghana,Africa,Cultural,False,,1979,"5.39103, -0.49361"
Archaeological Site of Philippi,Greece,Europe and North America,Cultural,False,,2016,"41.0147222222, 24.2852777778"
Delos,Greece,Europe and North America,Cultural,False,,1990,"37.4, 25.26667"
Mount Athos,Greece,Europe and North America,Mixed,False,,1988,"40.26667, 24.21667"
Pythagoreion and Heraion of Samos,Greece,Europe and North America,Cultural,False,,1992,"37.69083, 26.94333"
Temple of Apollo Epicurius at Bassae,Greece,Europe and North America,Cultural,False,,1986,"37.43498, 21.89694"
Archaeological Park and Ruins of Quirigua,Guatemala,Latin America and the Caribbean,Cultural,False,,1981,"15.27059, -89.04025"
The Historic Centre (Chorá) with the Monastery of Saint-John the Theologian and the Cave of the Apocalypse on the Island of Pátmos,Greece,Europe and North America,Cultural,False,,1999,"37.3, 26.55"
Zagori Cultural Landscape,Greece,Europe and North America,Cultural,False,,2023,"39.9052777778, 20.8197222222"
Coastal and Marine Ecosystems of the Bijagós Archipelago – Omatí Minhô,Guinea-Bissau,Africa,Natural,False,,2025,"11.12, -15.9488888889"
Tikal National Park,Guatemala,Latin America and the Caribbean,Mixed,False,,1979,"17.21666667, -89.61666667"
Río Plátano Biosphere Reserve,Honduras,Latin America and the Caribbean,Natural,True,Y 2011,1982,"15.74444444, -84.675"
Millenary Benedictine Abbey of Pannonhalma and its Natural Environment,Hungary,Europe and North America,Cultural,False,,1996,"47.55889, 17.78444"
Þingvellir National Park,Iceland,Europe and North America,Cultural,False,,2004,"64.25380556, -21.03725"
Historic Monuments and Sites in Kaesong,Democratic People's Republic of Korea,Asia and the Pacific,Cultural,False,,2013,"37.9816666667, 126.5080555556"
Garamba National Park,Democratic Republic of the Congo,Africa,Natural,True,Y 1996,1980,"4.0, 29.25"
Salonga National Park,Democratic Republic of the Congo,Africa,Natural,False,,1984,"-2.0, 21.0"
Kujataa Greenland: Norse and Inuit Farming at the Edge of the Ice Cap,Denmark,Europe and North America,Cultural,False,,2017,"61.1644444444, -45.5980555556"
Møns Klint,Denmark,Europe and North America,Natural,False,,2025,"54.9677777778, 12.5502777778"
Historic Centre of Santa Ana de los Ríos de Cuenca,Ecuador,Latin America and the Caribbean,Cultural,False,,1999,"-2.897447, -79.004382"
Saint Catherine Area,Egypt,Arab States,Cultural,False,,2002,"28.55623, 33.97543"
Joya de Cerén Archaeological Site,El Salvador,Latin America and the Caribbean,Cultural,False,,1993,"13.8275, -89.36916667"
Asmara: A Modernist African City,Eritrea,Africa,Cultural,False,,2017,"15.3352777778, 38.9358333333"
Chhatrapati Shivaji Terminus (formerly Victoria Terminus),India,Asia and the Pacific,Cultural,False,,2004,"18.9401222222, 72.8362027777"
Champaner-Pavagadh Archaeological Park,India,Asia and the Pacific,Cultural,False,,2004,"22.48333333, 73.53333333"
Ellora Caves,India,Asia and the Pacific,Cultural,False,,1983,"20.02639, 75.17917"
Group of Monuments at Pattadakal,India,Asia and the Pacific,Cultural,False,,1987,"15.94833, 75.81667"
Hill Forts of Rajasthan,India,Asia and the Pacific,Cultural,False,,2013,"24.8833333333, 74.6461111111"
Historic City of Ahmadabad,India,Asia and the Pacific,Cultural,False,,2017,"23.0263888889, 72.5880555556"
Keoladeo National Park,India,Asia and the Pacific,Natural,False,,1985,"27.15888889, 77.50861111"
Kaziranga National Park,India,Asia and the Pacific,Natural,False,,1985,"26.66666667, 93.41666667"
Manas Wildlife Sanctuary,India,Asia and the Pacific,Natural,False,,1985,"26.725, 91.03055556"
Mahabodhi Temple Complex at Bodh Gaya,India,Asia and the Pacific,Cultural,False,,2002,"24.69528, 84.99389"
Nanda Devi and Valley of Flowers National Parks,India,Asia and the Pacific,Natural,False,,1988,"30.71667, 79.66667"
Mountain Railways of India,India,Asia and the Pacific,Cultural,False,,1999,"11.51028, 76.93583"
"Rani-ki-Vav (the Queen’s Stepwell) at Patan, Gujarat",India,Asia and the Pacific,Cultural,False,,2014,"23.8588888889, 72.1016666667"
Cultural Landscape of Bali Province: the <em>Subak</em> System as a Manifestation of the <em>Tri Hita Karana</em> Philosophy,Indonesia,Asia and the Pacific,Cultural,False,,2012,"-8.2591666667, 115.4027777778"
Red Fort Complex,India,Asia and the Pacific,Cultural,False,,2007,"28.6555555556, 77.2408333333"
"Sun Temple, Konârak",India,Asia and the Pacific,Cultural,False,,1984,"19.8875, 86.09472"
Rock Shelters of Bhimbetka,India,Asia and the Pacific,Cultural,False,,2003,"22.92777778, 77.58333333"
Taj Mahal,India,Asia and the Pacific,Cultural,False,,1983,"27.17417, 78.04222"
Komodo National Park,Indonesia,Asia and the Pacific,Natural,False,,1991,"-8.54333, 119.48944"
Ombilin Coal Mining Heritage of Sawahlunto,Indonesia,Asia and the Pacific,Cultural,False,,2019,"-0.7666255556, 100.7378833333"
Prambanan Temple Compounds,Indonesia,Asia and the Pacific,Cultural,False,,1991,"-7.75222, 110.49167"
Tropical Rainforest Heritage of Sumatra,Indonesia,Asia and the Pacific,Natural,True,Y 2011,2004,"-2.5, 101.5"
Armenian Monastic Ensembles of Iran,Iran (Islamic Republic of),Asia and the Pacific,Cultural,False,,2008,"38.9788888889, 45.4733333333"
Cultural Landscape of Hawraman/Uramanat,Iran (Islamic Republic of),Asia and the Pacific,Cultural,False,,2021,"35.1073583333, 46.47785"
Lut Desert,Iran (Islamic Republic of),Asia and the Pacific,Natural,False,,2016,"30.2161111111, 58.8388888889"
Gonbad-e Qābus,Iran (Islamic Republic of),Asia and the Pacific,Cultural,False,,2012,"37.2580277778, 55.169"
Pasargadae,Iran (Islamic Republic of),Asia and the Pacific,Cultural,False,,2004,"30.19383, 53.16729"
Sheikh Safi al-din Khānegāh and Shrine Ensemble in Ardabil,Iran (Islamic Republic of),Asia and the Pacific,Cultural,False,,2010,"38.2486111111, 48.2913888889"
The Persian Caravanserai,Iran (Islamic Republic of),Asia and the Pacific,Cultural,False,,2023,"35.0583527778, 51.4201361111"
Tabriz Historic Bazaar Complex,Iran (Islamic Republic of),Asia and the Pacific,Cultural,False,,2010,"38.0813888889, 46.2930555556"
Trans-Iranian Railway,Iran (Islamic Republic of),Asia and the Pacific,Cultural,False,,2021,"35.6583055556, 51.3983333333"
The Ahwar of Southern Iraq: Refuge of Biodiversity and the Relict Landscape of the Mesopotamian Cities,Iraq,Arab States,Mixed,False,,2016,"31.5622222222, 47.6577777778"
Samarra Archaeological City,Iraq,Arab States,Cultural,True,Y 2007,2007,"34.3409894444, 43.8235430555"
Hatra,Iraq,Arab States,Cultural,True,Y 2015,1985,"35.58806, 42.71833"
"Biblical Tels - Megiddo, Hazor, Beer Sheba",Israel,Europe and North America,Cultural,False,,2005,"32.59722, 35.18222"
Incense Route - Desert Cities in the Negev,Israel,Europe and North America,Cultural,False,,2005,"30.5738888889, 35.0091666667"
Caves of Maresha and Bet-Guvrin in the Judean Lowlands as a Microcosm of the Land of the Caves,Israel,Europe and North America,Cultural,False,,2014,"31.6011111111, 34.9"
Necropolis of Bet She’arim: A Landmark of Jewish Renewal,Israel,Europe and North America,Cultural,False,,2015,"32.7022222222, 35.1269444444"
White City of Tel-Aviv – the Modern Movement,Israel,Europe and North America,Cultural,False,,2003,"32.0777777778, 34.7741666667"
"18th-Century Royal Palace at Caserta with the Park, the Aqueduct of Vanvitelli, and the San Leucio Complex",Italy,Europe and North America,Cultural,False,,1997,"41.07333, 14.32639"
